prot_1 prot_2 force
AstyelTOPz_M_B AquaeoTOPa_T_B 21 
AtethaTOPz_X_B AcamarTOPa_M_B 21 
AtethaTOPz_X_B AlishaTOPa_M_B 21 
AtethaTOPz_X_B AnavarTOPb_X_B 21 
AtethaTOPz_X_B ArcbutTOPz_X_B 21 
AtethaTOPz_X_B ArcnitTOPz_M_B 21 
AtethaTOPz_X_B Arcsp.TOPz_X_B 21 
AtethaTOPz_X_B ArtplaTOPz_X_B 21 
AtoparTOPz_M_B AcibooTOPz_T_A 21 
AtoparTOPz_M_B AcihosTOPz_X_A 21 
AtoparTOPz_M_B AcisacTOPz_T_A 21 
AtoparTOPz_M_B AerperTOPa_T_A 21 
AtoparTOPz_M_B AlkmetTOPa_M_B 21 
AtoparTOPz_M_B ArathaTOPb_X_E 21 
AtoparTOPz_M_B ArcfulTOPb_T_A 21 
AtoparTOPz_M_B ArcproTOPz_T_A 21 
AtoparTOPz_M_B ArcvenTOPz_T_A 21 
AzobraTOPz_X_B AcibooTOPz_T_A 21 
AzobraTOPz_X_B AcihosTOPz_X_A 21 
AzobraTOPz_X_B AcisacTOPz_T_A 21 
AzobraTOPz_X_B AerperTOPa_T_A 21 
AzobraTOPz_X_B AlkmetTOPa_M_B 21 
AzobraTOPz_X_B ArathaTOPb_X_E 21 
AzobraTOPz_X_B ArcfulTOPb_T_A 21 
AzobraTOPz_X_B ArcproTOPz_T_A 21 
AzobraTOPz_X_B ArcvenTOPz_T_A 21 
AzobraTOPz_X_B AtoparTOPz_M_B 21 
AzocauTOPz_X_B AcepasTOPz_X_B 21 
AzocauTOPz_X_B AcicryTOPz_M_B 21 
AzocauTOPz_X_B AcimulTOPz_X_B 21 
AzocauTOPz_X_B AstexcTOPz_M_B 21 
AzolipTOPa_M_B AcepasTOPz_X_B 21 
AzolipTOPa_M_B AcicryTOPz_M_B 21 
AzolipTOPa_M_B AcimulTOPz_X_B 21 
AzolipTOPa_M_B AstexcTOPz_M_B 21 
AzolipTOPa_M_B AzocauTOPz_X_B 21 
AzolipTOPb_M_B AcibooTOPz_T_A 21 
AzolipTOPb_M_B AcihosTOPz_X_A 21 
AzolipTOPb_M_B AcisacTOPz_T_A 21 
AzolipTOPb_M_B AerperTOPa_T_A 21 
AzolipTOPb_M_B AlkmetTOPa_M_B 21 
AzolipTOPb_M_B ArathaTOPb_X_E 21 
AzolipTOPb_M_B ArcfulTOPb_T_A 21 
AzolipTOPb_M_B ArcproTOPz_T_A 21 
AzolipTOPb_M_B ArcvenTOPz_T_A 21 
AzolipTOPb_M_B AtoparTOPz_M_B 21 
AzolipTOPb_M_B AzobraTOPz_X_B 21 
AzooryTOPa_X_B AccphoTOPz_X_B 21 
AzooryTOPa_X_B AchxylTOPa_X_B 21 
AzooryTOPa_X_B AciaveTOPz_X_B 21 
AzooryTOPa_X_B AcicitTOPb_M_B 21 
AzooryTOPa_X_B AciebrTOPz_M_B 21 
AzooryTOPa_X_B Aci.E1TOPc_M_B 21 
AzooryTOPa_X_B AlidenTOPb_X_B 21 
AzooryTOPa_X_B AroaroTOPa_M_B 21 
AzooryTOPb_X_B Acisp.TOPb_X_B 21 
AzooryTOPb_X_B AkkmucTOPz_M_B 21 
AzooryTOPb_X_B AlishaTOPb_M_B 21 
AzooryTOPb_X_B AlishaTOPc_M_B 21 
AzooryTOPb_X_B AlkoreTOPc_M_B 21 
AzooryTOPb_X_B AnoflaTOPa_T_B 21 
AzopseTOPz_X_B AcamarTOPa_M_B 21 
AzopseTOPz_X_B AlishaTOPa_M_B 21 
AzopseTOPz_X_B AnavarTOPb_X_B 21 
AzopseTOPz_X_B ArcbutTOPz_X_B 21 
AzopseTOPz_X_B ArcnitTOPz_M_B 21 
AzopseTOPz_X_B Arcsp.TOPz_X_B 21 
AzopseTOPz_X_B ArtplaTOPz_X_B 21 
AzopseTOPz_X_B AtethaTOPz_X_B 21 
AzoE1.TOPa_M_B AcepasTOPz_X_B 21 
AzoE1.TOPa_M_B AcicryTOPz_M_B 21 
AzoE1.TOPa_M_B AcimulTOPz_X_B 21 
AzoE1.TOPa_M_B AstexcTOPz_M_B 21 
AzoE1.TOPa_M_B AzocauTOPz_X_B 21 
AzoE1.TOPa_M_B AzolipTOPa_M_B 21 
AzoE1.TOPb_M_B AcibooTOPz_T_A 21 
AzoE1.TOPb_M_B AcihosTOPz_X_A 21 
AzoE1.TOPb_M_B AcisacTOPz_T_A 21 
AzoE1.TOPb_M_B AerperTOPa_T_A 21 
AzoE1.TOPb_M_B AlkmetTOPa_M_B 21 
AzoE1.TOPb_M_B ArathaTOPb_X_E 21 
AzoE1.TOPb_M_B ArcfulTOPb_T_A 21 
AzoE1.TOPb_M_B ArcproTOPz_T_A 21 
AzoE1.TOPb_M_B ArcvenTOPz_T_A 21 
AzoE1.TOPb_M_B AtoparTOPz_M_B 21 
AzoE1.TOPb_M_B AzobraTOPz_X_B 21 
AzoE1.TOPb_M_B AzolipTOPb_M_B 21 
Azosp.TOPz_M_B AccphoTOPz_X_B 21 
Azosp.TOPz_M_B AchxylTOPa_X_B 21 
Azosp.TOPz_M_B AciaveTOPz_X_B 21 
Azosp.TOPz_M_B AcicitTOPb_M_B 21 
Azosp.TOPz_M_B AciebrTOPz_M_B 21 
Azosp.TOPz_M_B Aci.E1TOPc_M_B 21 
Azosp.TOPz_M_B AlidenTOPb_X_B 21 
Azosp.TOPz_M_B AroaroTOPa_M_B 21 
Azosp.TOPz_M_B AzooryTOPa_X_B 21 
AzovinTOPa_M_B AcicitTOPa_M_B 21 
AzovinTOPb_M_B AcibauTOPz_X_B 21 
AzovinTOPb_M_B AcibayTOPz_X_B 21 
AzovinTOPb_M_B AcicalTOPz_X_B 21 
AzovinTOPb_M_B AcioleTOPz_X_B 21 
AzovinTOPb_M_B ActpleTOPb_X_B 21 
AzovinTOPb_M_B ActsucTOPb_M_B 21 
AzovinTOPb_M_B AerhydTOPa_X_B 21 
AzovinTOPb_M_B AersalTOPb_M_B 21 
AzovinTOPb_M_B AerverTOPa_X_B 21 
AzovinTOPb_M_B AggactTOPb_X_B 21 
AzovinTOPb_M_B AggaphTOPb_X_B 21 
AzovinTOPb_M_B AlcborTOPz_M_B 21 
AzovinTOPb_M_B AlisalTOPa_P_B 21 
AzovinTOPb_M_B Altsp.TOPz_X_B 21 
BacamyTOPa_X_B AnoflaTOPb_T_B 21 
BacamyTOPb_X_B AlkmetTOPb_M_B 21 
BacamyTOPb_X_B AlkoreTOPa_M_B 21 
BantE1TOPa_X_B AlkmetTOPb_M_B 21 
BantE1TOPa_X_B AlkoreTOPa_M_B 21 
BantE1TOPa_X_B BacamyTOPb_X_B 21 
BantE1TOPb_X_B AnoflaTOPb_T_B 21 
BantE1TOPb_X_B BacamyTOPa_X_B 21 
BantE1TOPc_X_B Acisp.TOPb_X_B 21 
BantE1TOPc_X_B AkkmucTOPz_M_B 21 
BantE1TOPc_X_B AlishaTOPb_M_B 21 
BantE1TOPc_X_B AlishaTOPc_M_B 21 
BantE1TOPc_X_B AlkoreTOPc_M_B 21 
BantE1TOPc_X_B AnoflaTOPa_T_B 21 
BantE1TOPc_X_B AzooryTOPb_X_B 21 
BacantTOPa_X_B AlkmetTOPb_M_B 21 
BacantTOPa_X_B AlkoreTOPa_M_B 21 
BacantTOPa_X_B BacamyTOPb_X_B 21 
BacantTOPa_X_B BantE1TOPa_X_B 21 
BacantTOPb_X_B AnoflaTOPb_T_B 21 
BacantTOPb_X_B BacamyTOPa_X_B 21 
BacantTOPb_X_B BantE1TOPb_X_B 21 
BacantTOPc_X_B Acisp.TOPb_X_B 21 
BacantTOPc_X_B AkkmucTOPz_M_B 21 
BacantTOPc_X_B AlishaTOPb_M_B 21 
BacantTOPc_X_B AlishaTOPc_M_B 21 
BacantTOPc_X_B AlkoreTOPc_M_B 21 
BacantTOPc_X_B AnoflaTOPa_T_B 21 
BacantTOPc_X_B AzooryTOPb_X_B 21 
BacantTOPc_X_B BantE1TOPc_X_B 21 
BacatrTOPa_X_B AnoflaTOPb_T_B 21 
BacatrTOPa_X_B BacamyTOPa_X_B 21 
BacatrTOPa_X_B BantE1TOPb_X_B 21 
BacatrTOPa_X_B BacantTOPb_X_B 21 
BacatrTOPb_X_B AlkmetTOPb_M_B 21 
BacatrTOPb_X_B AlkoreTOPa_M_B 21 
BacatrTOPb_X_B BacamyTOPb_X_B 21 
BacatrTOPb_X_B BantE1TOPa_X_B 21 
BacatrTOPb_X_B BacantTOPa_X_B 21 
BaccelTOPa_M_B AlkmetTOPb_M_B 21 
BaccelTOPa_M_B AlkoreTOPa_M_B 21 
BaccelTOPa_M_B BacamyTOPb_X_B 21 
BaccelTOPa_M_B BantE1TOPa_X_B 21 
BaccelTOPa_M_B BacantTOPa_X_B 21 
BaccelTOPa_M_B BacatrTOPb_X_B 21 
BaccelTOPb_M_B AnoflaTOPb_T_B 21 
BaccelTOPb_M_B BacamyTOPa_X_B 21 
BaccelTOPb_M_B BantE1TOPb_X_B 21 
BaccelTOPb_M_B BacantTOPb_X_B 21 
BaccelTOPb_M_B BacatrTOPa_X_B 21 
BaccelTOPc_M_B Acisp.TOPb_X_B 21 
BaccelTOPc_M_B AkkmucTOPz_M_B 21 
BaccelTOPc_M_B AlishaTOPb_M_B 21 
BaccelTOPc_M_B AlishaTOPc_M_B 21 
BaccelTOPc_M_B AlkoreTOPc_M_B 21 
BaccelTOPc_M_B AnoflaTOPa_T_B 21 
BaccelTOPc_M_B AzooryTOPb_X_B 21 
BaccelTOPc_M_B BantE1TOPc_X_B 21 
BaccelTOPc_M_B BacantTOPc_X_B 21 
BaccerTOPa_X_B AnoflaTOPb_T_B 21 
BaccerTOPa_X_B BacamyTOPa_X_B 21 
BaccerTOPa_X_B BantE1TOPb_X_B 21 
BaccerTOPa_X_B BacantTOPb_X_B 21 
BaccerTOPa_X_B BacatrTOPa_X_B 21 
BaccerTOPa_X_B BaccelTOPb_M_B 21 
BaccerTOPb_X_B AlkmetTOPb_M_B 21 
BaccerTOPb_X_B AlkoreTOPa_M_B 21 
BaccerTOPb_X_B BacamyTOPb_X_B 21 
BaccerTOPb_X_B BantE1TOPa_X_B 21 
BaccerTOPb_X_B BacantTOPa_X_B 21 
BaccerTOPb_X_B BacatrTOPb_X_B 21 
BaccerTOPb_X_B BaccelTOPa_M_B 21 
BacclaTOPa_M_B AlkmetTOPb_M_B 21 
BacclaTOPa_M_B AlkoreTOPa_M_B 21 
BacclaTOPa_M_B BacamyTOPb_X_B 21 
BacclaTOPa_M_B BantE1TOPa_X_B 21 
BacclaTOPa_M_B BacantTOPa_X_B 21 
BacclaTOPa_M_B BacatrTOPb_X_B 21 
BacclaTOPa_M_B BaccelTOPa_M_B 21 
BacclaTOPa_M_B BaccerTOPb_X_B 21 
BacclaTOPb_M_B AnoflaTOPb_T_B 21 
BacclaTOPb_M_B BacamyTOPa_X_B 21 
BacclaTOPb_M_B BantE1TOPb_X_B 21 
BacclaTOPb_M_B BacantTOPb_X_B 21 
BacclaTOPb_M_B BacatrTOPa_X_B 21 
BacclaTOPb_M_B BaccelTOPb_M_B 21 
BacclaTOPb_M_B BaccerTOPa_X_B 21 
BaccoaTOPb_X_B AnoflaTOPb_T_B 21 
BaccoaTOPb_X_B BacamyTOPa_X_B 21 
BaccoaTOPb_X_B BantE1TOPb_X_B 21 
BaccoaTOPb_X_B BacantTOPb_X_B 21 
BaccoaTOPb_X_B BacatrTOPa_X_B 21 
BaccoaTOPb_X_B BaccelTOPb_M_B 21 
BaccoaTOPb_X_B BaccerTOPa_X_B 21 
BaccoaTOPb_X_B BacclaTOPb_M_B 21 
BaccoaTOPc_X_B Acisp.TOPb_X_B 21 
BaccoaTOPc_X_B AkkmucTOPz_M_B 21 
BaccoaTOPc_X_B AlishaTOPb_M_B 21 
BaccoaTOPc_X_B AlishaTOPc_M_B 21 
BaccoaTOPc_X_B AlkoreTOPc_M_B 21 
BaccoaTOPc_X_B AnoflaTOPa_T_B 21 
BaccoaTOPc_X_B AzooryTOPb_X_B 21 
BaccoaTOPc_X_B BantE1TOPc_X_B 21 
BaccoaTOPc_X_B BacantTOPc_X_B 21 
BaccoaTOPc_X_B BaccelTOPc_M_B 21 
BacfraTOPa_X_B AcamarTOPa_M_B 21 
BacfraTOPa_X_B AlishaTOPa_M_B 21 
BacfraTOPa_X_B AnavarTOPb_X_B 21 
BacfraTOPa_X_B ArcbutTOPz_X_B 21 
BacfraTOPa_X_B ArcnitTOPz_M_B 21 
BacfraTOPa_X_B Arcsp.TOPz_X_B 21 
BacfraTOPa_X_B ArtplaTOPz_X_B 21 
BacfraTOPa_X_B AtethaTOPz_X_B 21 
BacfraTOPa_X_B AzopseTOPz_X_B 21 
BacfraTOPc_X_B Acisp.TOPb_X_B 21 
BacfraTOPc_X_B AkkmucTOPz_M_B 21 
BacfraTOPc_X_B AlishaTOPb_M_B 21 
BacfraTOPc_X_B AlishaTOPc_M_B 21 
BacfraTOPc_X_B AlkoreTOPc_M_B 21 
BacfraTOPc_X_B AnoflaTOPa_T_B 21 
BacfraTOPc_X_B AzooryTOPb_X_B 21 
BacfraTOPc_X_B BantE1TOPc_X_B 21 
BacfraTOPc_X_B BacantTOPc_X_B 21 
BacfraTOPc_X_B BaccelTOPc_M_B 21 
BacfraTOPc_X_B BaccoaTOPc_X_B 21 
BachalTOPa_M_B Acisp.TOPb_X_B 21 
BachalTOPa_M_B AkkmucTOPz_M_B 21 
BachalTOPa_M_B AlishaTOPb_M_B 21 
BachalTOPa_M_B AlishaTOPc_M_B 21 
BachalTOPa_M_B AlkoreTOPc_M_B 21 
BachalTOPa_M_B AnoflaTOPa_T_B 21 
BachalTOPa_M_B AzooryTOPb_X_B 21 
BachalTOPa_M_B BantE1TOPc_X_B 21 
BachalTOPa_M_B BacantTOPc_X_B 21 
BachalTOPa_M_B BaccelTOPc_M_B 21 
BachalTOPa_M_B BaccoaTOPc_X_B 21 
BachalTOPa_M_B BacfraTOPc_X_B 21 
BachalTOPb_M_B AnoflaTOPb_T_B 21 
BachalTOPb_M_B BacamyTOPa_X_B 21 
BachalTOPb_M_B BantE1TOPb_X_B 21 
BachalTOPb_M_B BacantTOPb_X_B 21 
BachalTOPb_M_B BacatrTOPa_X_B 21 
BachalTOPb_M_B BaccelTOPb_M_B 21 
BachalTOPb_M_B BaccerTOPa_X_B 21 
BachalTOPb_M_B BacclaTOPb_M_B 21 
BachalTOPb_M_B BaccoaTOPb_X_B 21 
BachelTOPa_M_B BacfraTOPb_X_B 21 
BachelTOPb_M_B Acisp.TOPb_X_B 21 
BachelTOPb_M_B AkkmucTOPz_M_B 21 
BachelTOPb_M_B AlishaTOPb_M_B 21 
BachelTOPb_M_B AlishaTOPc_M_B 21 
BachelTOPb_M_B AlkoreTOPc_M_B 21 
BachelTOPb_M_B AnoflaTOPa_T_B 21 
BachelTOPb_M_B AzooryTOPb_X_B 21 
BachelTOPb_M_B BantE1TOPc_X_B 21 
BachelTOPb_M_B BacantTOPc_X_B 21 
BachelTOPb_M_B BaccelTOPc_M_B 21 
BachelTOPb_M_B BaccoaTOPc_X_B 21 
BachelTOPb_M_B BacfraTOPc_X_B 21 
BachelTOPb_M_B BachalTOPa_M_B 21 
BachelTOPc_M_B AcamarTOPa_M_B 21 
BachelTOPc_M_B AlishaTOPa_M_B 21 
BachelTOPc_M_B AnavarTOPb_X_B 21 
BachelTOPc_M_B ArcbutTOPz_X_B 21 
BachelTOPc_M_B ArcnitTOPz_M_B 21 
BachelTOPc_M_B Arcsp.TOPz_X_B 21 
BachelTOPc_M_B ArtplaTOPz_X_B 21 
BachelTOPc_M_B AtethaTOPz_X_B 21 
BachelTOPc_M_B AzopseTOPz_X_B 21 
BachelTOPc_M_B BacfraTOPa_X_B 21 
BaclicTOPa_M_B AlkmetTOPb_M_B 21 
BaclicTOPa_M_B AlkoreTOPa_M_B 21 
BaclicTOPa_M_B BacamyTOPb_X_B 21 
BaclicTOPa_M_B BantE1TOPa_X_B 21 
BaclicTOPa_M_B BacantTOPa_X_B 21 
BaclicTOPa_M_B BacatrTOPb_X_B 21 
BaclicTOPa_M_B BaccelTOPa_M_B 21 
BaclicTOPa_M_B BaccerTOPb_X_B 21 
BaclicTOPa_M_B BacclaTOPa_M_B 21 
BaclicTOPb_M_B AnoflaTOPb_T_B 21 
BaclicTOPb_M_B BacamyTOPa_X_B 21 
BaclicTOPb_M_B BantE1TOPb_X_B 21 
BaclicTOPb_M_B BacantTOPb_X_B 21 
BaclicTOPb_M_B BacatrTOPa_X_B 21 
BaclicTOPb_M_B BaccelTOPb_M_B 21 
BaclicTOPb_M_B BaccerTOPa_X_B 21 
BaclicTOPb_M_B BacclaTOPb_M_B 21 
BaclicTOPb_M_B BaccoaTOPb_X_B 21 
BaclicTOPb_M_B BachalTOPb_M_B 21 
BacmarTOPz_X_B AcicapTOPz_M_B 21 
BacmarTOPz_X_B Acisp.TOPa_X_B 21 
BacmarTOPz_X_B AmicolTOPz_M_B 21 
BacmarTOPz_X_B AnacenTOPz_M_B 21 
BacmarTOPz_X_B AnadehTOPz_M_B 21 
BacmarTOPz_X_B AnamarTOPz_X_B 21 
BacmarTOPz_X_B AnaphaTOPz_M_B 21 
BacmarTOPz_X_B AnapreTOPz_X_B 21 
BacmarTOPz_X_B AquaeoTOPa_T_B 21 
BacmarTOPz_X_B AstyelTOPz_M_B 21 
BacmegTOPa_X_B AnoflaTOPb_T_B 21 
BacmegTOPa_X_B BacamyTOPa_X_B 21 
BacmegTOPa_X_B BantE1TOPb_X_B 21 
BacmegTOPa_X_B BacantTOPb_X_B 21 
BacmegTOPa_X_B BacatrTOPa_X_B 21 
BacmegTOPa_X_B BaccelTOPb_M_B 21 
BacmegTOPa_X_B BaccerTOPa_X_B 21 
BacmegTOPa_X_B BacclaTOPb_M_B 21 
BacmegTOPa_X_B BaccoaTOPb_X_B 21 
BacmegTOPa_X_B BachalTOPb_M_B 21 
BacmegTOPa_X_B BaclicTOPb_M_B 21 
BacmegTOPb_X_B BaccoaTOPa_X_B 21 
BacmegTOPc_X_B Acisp.TOPb_X_B 21 
BacmegTOPc_X_B AkkmucTOPz_M_B 21 
BacmegTOPc_X_B AlishaTOPb_M_B 21 
BacmegTOPc_X_B AlishaTOPc_M_B 21 
BacmegTOPc_X_B AlkoreTOPc_M_B 21 
BacmegTOPc_X_B AnoflaTOPa_T_B 21 
BacmegTOPc_X_B AzooryTOPb_X_B 21 
BacmegTOPc_X_B BantE1TOPc_X_B 21 
BacmegTOPc_X_B BacantTOPc_X_B 21 
BacmegTOPc_X_B BaccelTOPc_M_B 21 
BacmegTOPc_X_B BaccoaTOPc_X_B 21 
BacmegTOPc_X_B BacfraTOPc_X_B 21 
BacmegTOPc_X_B BachalTOPa_M_B 21 
BacmegTOPc_X_B BachelTOPb_M_B 21 
BacmycTOPa_X_B AlkmetTOPb_M_B 21 
BacmycTOPa_X_B AlkoreTOPa_M_B 21 
BacmycTOPa_X_B BacamyTOPb_X_B 21 
BacmycTOPa_X_B BantE1TOPa_X_B 21 
BacmycTOPa_X_B BacantTOPa_X_B 21 
BacmycTOPa_X_B BacatrTOPb_X_B 21 
BacmycTOPa_X_B BaccelTOPa_M_B 21 
BacmycTOPa_X_B BaccerTOPb_X_B 21 
BacmycTOPa_X_B BacclaTOPa_M_B 21 
BacmycTOPa_X_B BaclicTOPa_M_B 21 
BacmycTOPb_X_B Acisp.TOPb_X_B 21 
BacmycTOPb_X_B AkkmucTOPz_M_B 21 
BacmycTOPb_X_B AlishaTOPb_M_B 21 
BacmycTOPb_X_B AlishaTOPc_M_B 21 
BacmycTOPb_X_B AlkoreTOPc_M_B 21 
BacmycTOPb_X_B AnoflaTOPa_T_B 21 
BacmycTOPb_X_B AzooryTOPb_X_B 21 
BacmycTOPb_X_B BantE1TOPc_X_B 21 
BacmycTOPb_X_B BacantTOPc_X_B 21 
BacmycTOPb_X_B BaccelTOPc_M_B 21 
BacmycTOPb_X_B BaccoaTOPc_X_B 21 
BacmycTOPb_X_B BacfraTOPc_X_B 21 
BacmycTOPb_X_B BachalTOPa_M_B 21 
BacmycTOPb_X_B BachelTOPb_M_B 21 
BacmycTOPb_X_B BacmegTOPc_X_B 21 
BacmycTOPc_X_B AnoflaTOPb_T_B 21 
BacmycTOPc_X_B BacamyTOPa_X_B 21 
BacmycTOPc_X_B BantE1TOPb_X_B 21 
BacmycTOPc_X_B BacantTOPb_X_B 21 
BacmycTOPc_X_B BacatrTOPa_X_B 21 
BacmycTOPc_X_B BaccelTOPb_M_B 21 
BacmycTOPc_X_B BaccerTOPa_X_B 21 
BacmycTOPc_X_B BacclaTOPb_M_B 21 
BacmycTOPc_X_B BaccoaTOPb_X_B 21 
BacmycTOPc_X_B BachalTOPb_M_B 21 
BacmycTOPc_X_B BaclicTOPb_M_B 21 
BacmycTOPc_X_B BacmegTOPa_X_B 21 
BpseE1TOPa_M_B AnoflaTOPb_T_B 21 
BpseE1TOPa_M_B BacamyTOPa_X_B 21 
BpseE1TOPa_M_B BantE1TOPb_X_B 21 
BpseE1TOPa_M_B BacantTOPb_X_B 21 
BpseE1TOPa_M_B BacatrTOPa_X_B 21 
BpseE1TOPa_M_B BaccelTOPb_M_B 21 
BpseE1TOPa_M_B BaccerTOPa_X_B 21 
BpseE1TOPa_M_B BacclaTOPb_M_B 21 
BpseE1TOPa_M_B BaccoaTOPb_X_B 21 
BpseE1TOPa_M_B BachalTOPb_M_B 21 
BpseE1TOPa_M_B BaclicTOPb_M_B 21 
BpseE1TOPa_M_B BacmegTOPa_X_B 21 
BpseE1TOPa_M_B BacmycTOPc_X_B 21 
BpseE1TOPb_M_B AlkmetTOPb_M_B 21 
BpseE1TOPb_M_B AlkoreTOPa_M_B 21 
BpseE1TOPb_M_B BacamyTOPb_X_B 21 
BpseE1TOPb_M_B BantE1TOPa_X_B 21 
BpseE1TOPb_M_B BacantTOPa_X_B 21 
BpseE1TOPb_M_B BacatrTOPb_X_B 21 
BpseE1TOPb_M_B BaccelTOPa_M_B 21 
BpseE1TOPb_M_B BaccerTOPb_X_B 21 
BpseE1TOPb_M_B BacclaTOPa_M_B 21 
BpseE1TOPb_M_B BaclicTOPa_M_B 21 
BpseE1TOPb_M_B BacmycTOPa_X_B 21 
BpseE1TOPc_M_B Acisp.TOPb_X_B 21 
BpseE1TOPc_M_B AkkmucTOPz_M_B 21 
BpseE1TOPc_M_B AlishaTOPb_M_B 21 
BpseE1TOPc_M_B AlishaTOPc_M_B 21 
BpseE1TOPc_M_B AlkoreTOPc_M_B 21 
BpseE1TOPc_M_B AnoflaTOPa_T_B 21 
BpseE1TOPc_M_B AzooryTOPb_X_B 21 
BpseE1TOPc_M_B BantE1TOPc_X_B 21 
BpseE1TOPc_M_B BacantTOPc_X_B 21 
BpseE1TOPc_M_B BaccelTOPc_M_B 21 
BpseE1TOPc_M_B BaccoaTOPc_X_B 21 
BpseE1TOPc_M_B BacfraTOPc_X_B 21 
BpseE1TOPc_M_B BachalTOPa_M_B 21 
BpseE1TOPc_M_B BachelTOPb_M_B 21 
BpseE1TOPc_M_B BacmegTOPc_X_B 21 
BpseE1TOPc_M_B BacmycTOPb_X_B 21 
BacpseTOPa_M_B AnoflaTOPb_T_B 21 
BacpseTOPa_M_B BacamyTOPa_X_B 21 
BacpseTOPa_M_B BantE1TOPb_X_B 21 
BacpseTOPa_M_B BacantTOPb_X_B 21 
BacpseTOPa_M_B BacatrTOPa_X_B 21 
BacpseTOPa_M_B BaccelTOPb_M_B 21 
BacpseTOPa_M_B BaccerTOPa_X_B 21 
BacpseTOPa_M_B BacclaTOPb_M_B 21 
BacpseTOPa_M_B BaccoaTOPb_X_B 21 
BacpseTOPa_M_B BachalTOPb_M_B 21 
BacpseTOPa_M_B BaclicTOPb_M_B 21 
BacpseTOPa_M_B BacmegTOPa_X_B 21 
BacpseTOPa_M_B BacmycTOPc_X_B 21 
BacpseTOPa_M_B BpseE1TOPa_M_B 21 
BacpseTOPb_M_B Acisp.TOPb_X_B 21 
BacpseTOPb_M_B AkkmucTOPz_M_B 21 
BacpseTOPb_M_B AlishaTOPb_M_B 21 
BacpseTOPb_M_B AlishaTOPc_M_B 21 
BacpseTOPb_M_B AlkoreTOPc_M_B 21 
BacpseTOPb_M_B AnoflaTOPa_T_B 21 
BacpseTOPb_M_B AzooryTOPb_X_B 21 
BacpseTOPb_M_B BantE1TOPc_X_B 21 
BacpseTOPb_M_B BacantTOPc_X_B 21 
BacpseTOPb_M_B BaccelTOPc_M_B 21 
BacpseTOPb_M_B BaccoaTOPc_X_B 21 
BacpseTOPb_M_B BacfraTOPc_X_B 21 
BacpseTOPb_M_B BachalTOPa_M_B 21 
BacpseTOPb_M_B BachelTOPb_M_B 21 
BacpseTOPb_M_B BacmegTOPc_X_B 21 
BacpseTOPb_M_B BacmycTOPb_X_B 21 
BacpseTOPb_M_B BpseE1TOPc_M_B 21 
BacpseTOPc_M_B AlkmetTOPb_M_B 21 
BacpseTOPc_M_B AlkoreTOPa_M_B 21 
BacpseTOPc_M_B BacamyTOPb_X_B 21 
BacpseTOPc_M_B BantE1TOPa_X_B 21 
BacpseTOPc_M_B BacantTOPa_X_B 21 
BacpseTOPc_M_B BacatrTOPb_X_B 21 
BacpseTOPc_M_B BaccelTOPa_M_B 21 
BacpseTOPc_M_B BaccerTOPb_X_B 21 
BacpseTOPc_M_B BacclaTOPa_M_B 21 
BacpseTOPc_M_B BaclicTOPa_M_B 21 
BacpseTOPc_M_B BacmycTOPa_X_B 21 
BacpseTOPc_M_B BpseE1TOPb_M_B 21 
BacpumTOPa_M_B AlkmetTOPb_M_B 21 
BacpumTOPa_M_B AlkoreTOPa_M_B 21 
BacpumTOPa_M_B BacamyTOPb_X_B 21 
BacpumTOPa_M_B BantE1TOPa_X_B 21 
BacpumTOPa_M_B BacantTOPa_X_B 21 
BacpumTOPa_M_B BacatrTOPb_X_B 21 
BacpumTOPa_M_B BaccelTOPa_M_B 21 
BacpumTOPa_M_B BaccerTOPb_X_B 21 
BacpumTOPa_M_B BacclaTOPa_M_B 21 
BacpumTOPa_M_B BaclicTOPa_M_B 21 
BacpumTOPa_M_B BacmycTOPa_X_B 21 
BacpumTOPa_M_B BpseE1TOPb_M_B 21 
BacpumTOPa_M_B BacpseTOPc_M_B 21 
BacpumTOPb_M_B AnoflaTOPb_T_B 21 
BacpumTOPb_M_B BacamyTOPa_X_B 21 
BacpumTOPb_M_B BantE1TOPb_X_B 21 
BacpumTOPb_M_B BacantTOPb_X_B 21 
BacpumTOPb_M_B BacatrTOPa_X_B 21 
BacpumTOPb_M_B BaccelTOPb_M_B 21 
BacpumTOPb_M_B BaccerTOPa_X_B 21 
BacpumTOPb_M_B BacclaTOPb_M_B 21 
BacpumTOPb_M_B BaccoaTOPb_X_B 21 
BacpumTOPb_M_B BachalTOPb_M_B 21 
BacpumTOPb_M_B BaclicTOPb_M_B 21 
BacpumTOPb_M_B BacmegTOPa_X_B 21 
BacpumTOPb_M_B BacmycTOPc_X_B 21 
BacpumTOPb_M_B BpseE1TOPa_M_B 21 
BacpumTOPb_M_B BacpseTOPa_M_B 21 
BacsalTOPa_M_B BacfraTOPb_X_B 21 
BacsalTOPa_M_B BachelTOPa_M_B 21 
BacsalTOPb_M_B Acisp.TOPb_X_B 21 
BacsalTOPb_M_B AkkmucTOPz_M_B 21 
BacsalTOPb_M_B AlishaTOPb_M_B 21 
BacsalTOPb_M_B AlishaTOPc_M_B 21 
BacsalTOPb_M_B AlkoreTOPc_M_B 21 
BacsalTOPb_M_B AnoflaTOPa_T_B 21 
BacsalTOPb_M_B AzooryTOPb_X_B 21 
BacsalTOPb_M_B BantE1TOPc_X_B 21 
